sample_id,speaker,sample_number,audio_path,blendshape_path,phoneme_path,word_alignment_path,text,duration_sec,n_frames,fps,split_type,split,mapped_transcript_number
spk03_042,spk03,42,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_042.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_042.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_042.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_042.txt,"Svestan sam da je propustio čitave pripreme, ali je iskusan čuvar mreže.",8.596984126984127,514,60,natural,val,
spk03_043,spk03,43,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_043.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_043.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_043.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_043.txt,"Uspeli smo da izvučemo maksimum iz priprema, a uz to nemamo povređenih.",8.276984126984127,495,60,natural,train,
spk03_044,spk03,44,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_044.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_044.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_044.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_044.txt,Mislim da nisam bio dovoljno agresivan u prvom poluvremenu.,6.634331065759637,396,60,natural,val,
spk03_045,spk03,45,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_045.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_045.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_045.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_045.txt,"Nova pauza, a onda se ponovo začuo glasnogovornik.",6.84766439909297,411,60,natural,train,
spk03_046,spk03,46,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_046.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_046.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_046.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_046.txt,Ne traži više nego što možeš da daš.,4.948979591836735,296,60,natural,train,
spk03_047,spk03,47,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_047.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_047.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_047.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_047.txt,Ta dva ostrva su jedno.,4.5009977324263035,269,60,natural,train,
spk03_048,spk03,48,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_048.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_048.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_048.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_048.txt,Ja ću vam biti učiteljica ova poslednja tri dana škole.,6.698321995464853,401,60,natural,val,
spk03_049,spk03,49,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_049.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_049.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_049.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_049.txt,"Što ne boli - to nije život, što ne prolazi - to nije sreća.",7.316984126984127,437,60,natural,train,
spk03_050,spk03,50,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_050.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_050.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_050.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_050.txt,On sporove voli da raspravlja prepirkom ili svađom.,6.2929931972789115,376,60,natural,train,
spk03_051,spk03,51,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_051.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_051.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_051.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_051.txt,"Poslao sam Milanu nekoliko ovakvih tekstova, koje sam pokupio u knjižari.",7.1249886621315195,426,60,natural,train,
spk03_052,spk03,52,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_052.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_052.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_052.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_052.txt,Jedan oficir obaveštajne službe je poginuo.,5.4183219954648525,323,60,natural,val,
spk03_053,spk03,53,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_053.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_053.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_053.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_053.txt,"U glavnom gradu Vojvodine duvaće umeren, povremeno jak, južni vetar.",7.594331065759637,453,60,natural,train,
spk03_054,spk03,54,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_054.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_054.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_054.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_054.txt,Naši rukometaši nižu uspehe i stavili su tačku na pripreme za Svetsko prvenstvo.,7.786326530612245,466,60,natural,val,
spk03_055,spk03,55,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_055.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_055.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_055.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_055.txt,"U drugom delu utakmice, na terenu kao da je postojao samo jedan tim.",7.231655328798186,432,60,natural,train,
spk03_056,spk03,56,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_056.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_056.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_056.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_056.txt,Imali smo dosta problema u prvom poluvremenu sa odlučnim Novosađanima.,7.828979591836735,467,60,natural,train,
spk03_057,spk03,57,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_057.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_057.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_057.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_057.txt,Tužilaštvo je prosledilo krivične prijave Drugom i Četvrtom gradskom tužilaštvu.,7.892993197278911,472,60,natural,val,
spk03_058,spk03,58,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_058.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_058.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_058.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_058.txt,Prvi period meča protekao je u ravnopravnoj borbi.,5.802312925170068,347,60,natural,train,
spk03_059,spk03,59,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_059.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_059.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_059.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_059.txt,Dvostruki obračun potrošnje struje predstavlja očiglednu krađu.,5.951655328798186,355,60,natural,train,
spk03_060,spk03,60,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_060.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_060.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_060.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_060.txt,"Mi smo mlada ekipa, koju u svakom slučaju treba i podržavati.",6.911655328798186,414,60,natural,val,
spk03_061,spk03,61,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_061.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_061.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_061.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_061.txt,Kod kuće sam obično uveče posle osam.,5.3329931972789115,319,60,natural,train,
spk03_062,spk03,62,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_062.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_062.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_062.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_062.txt,"Jedno veče odemo u pozorište, drugo u bioskop, i tako dalje.",6.84766439909297,410,60,natural,train,
spk03_063,spk03,63,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_063.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_063.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_063.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_063.txt,Bube poigravaju u uzbuđenim oblacima oko živinih svetiljki.,6.84766439909297,411,60,natural,train,
spk03_064,spk03,64,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_064.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_064.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_064.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_064.txt,Džorž Haris je jedan od najslavnijih kuvara današnjice.,5.844988662131519,348,60,natural,train,
spk03_065,spk03,65,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_065.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_065.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_065.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_065.txt,Aplikacija je aktivna stalno.,5.098321995464852,305,60,natural,train,
spk03_066,spk03,66,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_066.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_066.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_066.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_066.txt,Imamo osećaj da nešto gubimo.,4.394331065759637,263,60,natural,train,
spk03_067,spk03,67,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_067.wav,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\spk03_blendshapes\renamed_spk03\spk03_067.csv,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_phoneme\spk03_067.txt,C:\Users\Administrator\Documents\govorne tehnologije\data\extracted\labels_labels_aligned_20260514t123526z_3_001\labels_aligned\labels_aligned\per_word\spk03_067.txt,Zašto ne može da otkrije gde su?,4.372993197278912,261,60,natural,train,
